experiment,game_index,seed,label_a,label_b,p1_ai,p2_ai,p1_label,p2_label,winner_player,winner_ai,winner_label,first_attacker,trump_suit,rounds,p1_wounds,p2_wounds,tie_breaker,final_reason,hero_usage,drafted_heroes_p1,drafted_heroes_p2
Random_vs_Random,1906,2905,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,22,1,5,False,normal,"{'gandalf': 1, 'galadriel': 1, 'gollum': 1, 'legolas': 1, 'nazgul': 1, 'wormtongue': 1, 'frodo': 1, 'boromir': 1}","['frodo', 'gollum', 'boromir']","['nazgul', 'legolas', 'wormtongue', 'galadriel', 'gandalf']"
Random_vs_Random,1907,2906,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,17,3,3,False,normal,"{'sauron': 1, 'galadriel': 1, 'gandalf': 1, 'legolas': 1, 'wormtongue': 1}","['galadriel', 'aragorn', 'gollum', 'nazgul', 'wormtongue']","['legolas', 'gandalf', 'sauron']"
Random_vs_Random,1908,2907,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Gondor,18,0,6,False,normal,"{'legolas': 1, 'gollum': 1, 'boromir': 1, 'galadriel': 1, 'aragorn': 1, 'wormtongue': 1, 'saruman': 1, 'frodo': 1}","['wormtongue', 'galadriel', 'gollum', 'saruman', 'frodo']","['aragorn', 'legolas', 'boromir']"
Random_vs_Random,1909,2908,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Gondor,17,5,1,False,normal,"{'frodo': 1, 'boromir': 1, 'balrog': 1, 'sauron': 1, 'gollum': 1, 'legolas': 1}","['aragorn', 'legolas', 'boromir', 'gollum', 'saruman']","['sauron', 'balrog', 'frodo']"
Random_vs_Random,1910,2909,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,18,3,4,False,normal,"{'wormtongue': 1, 'legolas': 1, 'galadriel': 1, 'saruman': 1, 'boromir': 1, 'balrog': 1, 'gandalf': 1}","['gandalf', 'legolas', 'saruman', 'boromir', 'wormtongue']","['galadriel', 'balrog', 'frodo']"
Random_vs_Random,1911,2910,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,19,4,0,False,normal,"{'frodo': 1, 'sauron': 1, 'aragorn': 1, 'nazgul': 1, 'gandalf': 1, 'legolas': 1, 'balrog': 1}","['gandalf', 'aragorn', 'sauron']","['frodo', 'nazgul', 'galadriel', 'legolas', 'balrog']"
Random_vs_Random,1912,2911,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,21,0,6,False,normal,"{'nazgul': 1, 'aragorn': 1, 'sauron': 1, 'balrog': 1, 'wormtongue': 1, 'legolas': 1, 'saruman': 1, 'gandalf': 1}","['balrog', 'gandalf', 'sauron', 'nazgul', 'aragorn']","['saruman', 'legolas', 'wormtongue']"
Random_vs_Random,1913,2912,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,19,1,0,False,normal,"{'aragorn': 1, 'sauron': 1, 'balrog': 1, 'wormtongue': 1, 'frodo': 1, 'boromir': 1, 'gandalf': 1}","['frodo', 'wormtongue', 'galadriel']","['balrog', 'sauron', 'boromir', 'aragorn', 'gandalf']"
Random_vs_Random,1914,2913,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,19,0,6,False,normal,"{'wormtongue': 1, 'legolas': 1, 'gollum': 1, 'balrog': 1, 'nazgul': 1}","['galadriel', 'balrog', 'wormtongue', 'nazgul', 'aragorn']","['legolas', 'gollum', 'saruman']"
Random_vs_Random,1915,2914,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,12,6,0,False,normal,"{'wormtongue': 1, 'nazgul': 1, 'aragorn': 1, 'saruman': 1, 'sauron': 1, 'legolas': 1}","['frodo', 'legolas', 'wormtongue']","['aragorn', 'nazgul', 'sauron', 'saruman', 'galadriel']"
Random_vs_Random,1916,2915,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,15,0,6,False,normal,"{'wormtongue': 1, 'legolas': 1, 'frodo': 1, 'sauron': 1}","['wormtongue', 'galadriel', 'boromir']","['sauron', 'aragorn', 'legolas', 'frodo', 'balrog']"
Random_vs_Random,1917,2916,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,19,6,1,False,normal,"{'gandalf': 1, 'galadriel': 1, 'saruman': 1, 'gollum': 1, 'frodo': 1}","['sauron', 'wormtongue']","['aragorn', 'frodo', 'gollum', 'galadriel', 'saruman', 'gandalf']"
Random_vs_Random,1918,2917,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Gondor,19,0,6,False,normal,"{'gollum': 1, 'galadriel': 1, 'boromir': 1, 'frodo': 1, 'aragorn': 1, 'saruman': 1, 'gandalf': 1, 'legolas': 1}","['boromir', 'aragorn', 'galadriel', 'saruman', 'gollum', 'legolas', 'frodo']",['gandalf']
Random_vs_Random,1919,2918,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,17,2,1,False,normal,"{'balrog': 1, 'gandalf': 1, 'frodo': 1, 'sauron': 1, 'wormtongue': 1, 'saruman': 1, 'aragorn': 1, 'nazgul': 1}","['nazgul', 'saruman', 'balrog', 'gandalf', 'wormtongue', 'aragorn']","['sauron', 'frodo']"
Random_vs_Random,1920,2919,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,25,5,3,False,normal,"{'gandalf': 1, 'boromir': 1, 'sauron': 1, 'nazgul': 1, 'legolas': 1, 'galadriel': 1, 'saruman': 1}","['saruman', 'sauron', 'boromir', 'galadriel']","['nazgul', 'legolas', 'gandalf', 'wormtongue']"
Random_vs_Random,1921,2920,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,10,0,6,False,normal,"{'nazgul': 1, 'boromir': 1, 'aragorn': 1, 'balrog': 1, 'saruman': 1}","['nazgul', 'saruman', 'boromir', 'balrog']","['legolas', 'sauron', 'aragorn', 'wormtongue']"
Random_vs_Random,1922,2921,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Shire,20,2,6,False,normal,"{'boromir': 1, 'nazgul': 1, 'balrog': 1, 'gandalf': 1, 'saruman': 1, 'sauron': 1, 'galadriel': 1, 'aragorn': 1}","['boromir', 'nazgul', 'aragorn', 'galadriel', 'gandalf', 'balrog']","['saruman', 'sauron']"
Random_vs_Random,1923,2922,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,19,4,3,False,normal,"{'galadriel': 1, 'gandalf': 1, 'wormtongue': 1, 'aragorn': 1, 'nazgul': 1, 'gollum': 1, 'legolas': 1, 'balrog': 1}","['gandalf', 'aragorn']","['nazgul', 'gollum', 'balrog', 'legolas', 'galadriel', 'wormtongue']"
Random_vs_Random,1924,2923,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,13,6,0,False,normal,"{'balrog': 1, 'boromir': 1, 'gollum': 1, 'aragorn': 1, 'legolas': 1}","['saruman', 'boromir', 'sauron']","['balrog', 'aragorn', 'legolas', 'gollum', 'galadriel']"
Random_vs_Random,1925,2924,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,25,3,5,False,normal,"{'frodo': 1, 'gandalf': 1, 'saruman': 1, 'aragorn': 1, 'gollum': 1, 'nazgul': 1, 'legolas': 1, 'wormtongue': 1}","['saruman', 'aragorn', 'frodo']","['gandalf', 'wormtongue', 'legolas', 'gollum', 'nazgul']"
Random_vs_Random,1926,2925,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,20,2,3,False,normal,"{'gandalf': 1, 'legolas': 1, 'frodo': 1, 'wormtongue': 1, 'boromir': 1, 'galadriel': 1, 'nazgul': 1}","['wormtongue', 'aragorn', 'nazgul', 'gandalf']","['legolas', 'boromir', 'frodo', 'galadriel']"
Random_vs_Random,1927,2926,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,15,6,2,False,normal,"{'gollum': 1, 'balrog': 1, 'frodo': 1, 'galadriel': 1, 'nazgul': 1}","['gollum', 'sauron', 'saruman', 'balrog', 'galadriel']","['frodo', 'nazgul', 'aragorn']"
Random_vs_Random,1928,2927,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,25,0,5,False,normal,"{'frodo': 1, 'balrog': 1, 'boromir': 1, 'legolas': 1, 'gandalf': 1, 'wormtongue': 1, 'aragorn': 1, 'galadriel': 1}","['balrog', 'frodo', 'gandalf', 'galadriel']","['wormtongue', 'boromir', 'aragorn', 'legolas']"
Random_vs_Random,1929,2928,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,12,2,6,False,normal,"{'nazgul': 1, 'wormtongue': 1}","['galadriel', 'legolas', 'balrog', 'boromir']","['nazgul', 'frodo', 'wormtongue', 'aragorn']"
Random_vs_Random,1930,2929,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Mordor,11,6,0,False,normal,"{'sauron': 1, 'balrog': 1, 'galadriel': 1, 'boromir': 1, 'frodo': 1}","['galadriel', 'frodo', 'boromir', 'legolas', 'nazgul', 'aragorn']","['sauron', 'balrog']"
Random_vs_Random,1931,2930,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,21,3,1,False,normal,"{'wormtongue': 1, 'legolas': 1, 'frodo': 1, 'aragorn': 1, 'balrog': 1, 'saruman': 1}","['balrog', 'frodo', 'wormtongue', 'aragorn']","['legolas', 'gollum', 'nazgul', 'saruman']"
Random_vs_Random,1932,2931,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Rohan,16,0,6,False,normal,"{'gollum': 1, 'boromir': 1, 'nazgul': 1, 'legolas': 1, 'gandalf': 1}","['boromir', 'gollum', 'legolas', 'aragorn', 'nazgul']","['sauron', 'gandalf', 'saruman']"
Random_vs_Random,1933,2932,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,19,3,1,False,normal,"{'wormtongue': 1, 'nazgul': 1, 'aragorn': 1, 'sauron': 1, 'galadriel': 1}","['nazgul', 'aragorn']","['legolas', 'wormtongue', 'sauron', 'saruman', 'galadriel', 'balrog']"
Random_vs_Random,1934,2933,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,24,4,2,False,normal,"{'gandalf': 1, 'sauron': 1, 'saruman': 1, 'wormtongue': 1, 'frodo': 1, 'gollum': 1, 'legolas': 1}","['sauron', 'saruman', 'gandalf']","['gollum', 'wormtongue', 'aragorn', 'frodo', 'legolas']"
Random_vs_Random,1935,2934,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Gondor,14,1,2,False,normal,"{'frodo': 1, 'wormtongue': 1, 'legolas': 1, 'boromir': 1, 'balrog': 1, 'nazgul': 1, 'galadriel': 1}","['galadriel', 'saruman', 'legolas', 'wormtongue', 'balrog', 'nazgul']","['boromir', 'frodo']"
Random_vs_Random,1936,2935,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,15,6,0,False,normal,"{'legolas': 1, 'sauron': 1, 'frodo': 1, 'boromir': 1, 'gandalf': 1, 'aragorn': 1, 'gollum': 1}","['gandalf', 'gollum', 'boromir']","['frodo', 'sauron', 'galadriel', 'legolas', 'aragorn']"
Random_vs_Random,1937,2936,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,15,3,0,False,normal,"{'wormtongue': 1, 'sauron': 1, 'balrog': 1, 'galadriel': 1, 'legolas': 1, 'boromir': 1, 'gandalf': 1, 'saruman': 1}","['galadriel', 'gandalf']","['sauron', 'wormtongue', 'balrog', 'saruman', 'legolas', 'boromir']"
Random_vs_Random,1938,2937,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,21,0,6,False,normal,"{'saruman': 1, 'gandalf': 1, 'gollum': 1, 'wormtongue': 1, 'legolas': 1, 'aragorn': 1}","['legolas', 'aragorn', 'gollum', 'saruman', 'galadriel']","['gandalf', 'wormtongue', 'nazgul']"
Random_vs_Random,1939,2938,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,17,4,2,False,normal,"{'boromir': 1, 'balrog': 1, 'nazgul': 1, 'aragorn': 1, 'frodo': 1, 'legolas': 1, 'saruman': 1}","['aragorn', 'frodo', 'gollum', 'boromir', 'legolas']","['balrog', 'nazgul', 'saruman']"
Random_vs_Random,1940,2939,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,18,1,1,False,normal,"{'boromir': 1, 'nazgul': 1, 'gandalf': 1, 'aragorn': 1, 'galadriel': 1, 'gollum': 1, 'legolas': 1, 'frodo': 1}","['legolas', 'frodo', 'boromir', 'gollum', 'galadriel']","['aragorn', 'gandalf', 'nazgul']"
Random_vs_Random,1941,2940,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,20,6,1,False,normal,"{'legolas': 1, 'nazgul': 1, 'gollum': 1, 'aragorn': 1, 'frodo': 1, 'galadriel': 1}","['aragorn', 'nazgul']","['galadriel', 'boromir', 'gandalf', 'gollum', 'frodo', 'legolas']"
Random_vs_Random,1942,2941,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,19,0,6,False,normal,"{'boromir': 1, 'balrog': 1, 'frodo': 1, 'gollum': 1, 'galadriel': 1}","['gollum', 'frodo', 'balrog']","['galadriel', 'boromir', 'legolas', 'wormtongue', 'saruman']"
Random_vs_Random,1943,2942,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Shire,23,0,4,False,normal,"{'nazgul': 1, 'aragorn': 1, 'saruman': 1, 'gollum': 1, 'sauron': 1, 'legolas': 1, 'galadriel': 1}","['gollum', 'sauron', 'aragorn', 'legolas', 'galadriel', 'gandalf']","['saruman', 'nazgul']"
Random_vs_Random,1944,2943,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Shire,22,4,3,False,normal,"{'saruman': 1, 'wormtongue': 1, 'boromir': 1, 'legolas': 1, 'gandalf': 1, 'gollum': 1, 'frodo': 1}","['boromir', 'wormtongue', 'gandalf', 'frodo', 'legolas']","['gollum', 'nazgul', 'saruman']"
Random_vs_Random,1945,2944,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,17,0,4,False,normal,"{'legolas': 1, 'boromir': 1, 'aragorn': 1, 'nazgul': 1, 'saruman': 1, 'frodo': 1, 'gandalf': 1}","['gandalf', 'aragorn', 'legolas', 'wormtongue']","['frodo', 'nazgul', 'saruman', 'boromir']"
Random_vs_Random,1946,2945,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,19,0,5,False,normal,"{'nazgul': 1, 'gollum': 1, 'boromir': 1, 'galadriel': 1, 'sauron': 1}","['boromir', 'nazgul', 'sauron']","['frodo', 'wormtongue', 'galadriel', 'saruman', 'gollum']"
Random_vs_Random,1947,2946,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,20,5,3,False,normal,"{'legolas': 1, 'nazgul': 1, 'frodo': 1, 'galadriel': 1, 'balrog': 1, 'sauron': 1}","['galadriel', 'legolas', 'frodo']","['saruman', 'nazgul', 'gandalf', 'balrog', 'sauron']"
Random_vs_Random,1948,2947,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Rohan,22,2,4,False,normal,"{'legolas': 1, 'frodo': 1, 'wormtongue': 1, 'aragorn': 1, 'saruman': 1, 'nazgul': 1}","['wormtongue', 'boromir', 'gandalf', 'frodo', 'aragorn']","['nazgul', 'legolas', 'saruman']"
Random_vs_Random,1949,2948,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,20,6,3,False,normal,"{'gandalf': 1, 'wormtongue': 1, 'legolas': 1, 'galadriel': 1, 'frodo': 1, 'balrog': 1}","['legolas', 'nazgul', 'sauron']","['galadriel', 'wormtongue', 'frodo', 'balrog', 'gandalf']"
Random_vs_Random,1950,2949,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,23,2,1,False,normal,"{'nazgul': 1, 'sauron': 1, 'gollum': 1, 'aragorn': 1, 'frodo': 1, 'galadriel': 1, 'wormtongue': 1, 'legolas': 1}","['frodo', 'wormtongue', 'legolas']","['aragorn', 'gollum', 'sauron', 'nazgul', 'galadriel']"
Random_vs_Random,1951,2950,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,23,4,0,False,normal,"{'gandalf': 1, 'frodo': 1, 'legolas': 1, 'gollum': 1, 'balrog': 1, 'nazgul': 1, 'saruman': 1, 'wormtongue': 1}","['gandalf', 'wormtongue', 'gollum']","['saruman', 'legolas', 'balrog', 'nazgul', 'frodo']"
Random_vs_Random,1952,2951,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Gondor,22,2,2,False,normal,"{'gollum': 1, 'wormtongue': 1, 'galadriel': 1, 'boromir': 1, 'frodo': 1, 'balrog': 1, 'gandalf': 1}","['wormtongue', 'galadriel', 'gandalf', 'frodo']","['aragorn', 'balrog', 'boromir', 'gollum']"
Random_vs_Random,1953,2952,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Gondor,23,5,5,False,normal,"{'sauron': 1, 'wormtongue': 1, 'gandalf': 1, 'balrog': 1, 'frodo': 1, 'legolas': 1, 'galadriel': 1, 'gollum': 1}","['galadriel', 'gandalf', 'frodo', 'balrog']","['wormtongue', 'gollum', 'sauron', 'legolas']"
Random_vs_Random,1954,2953,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,25,5,3,False,normal,"{'gollum': 1, 'frodo': 1, 'legolas': 1, 'nazgul': 1, 'sauron': 1, 'aragorn': 1, 'saruman': 1, 'gandalf': 1}","['legolas', 'gandalf', 'saruman']","['frodo', 'nazgul', 'sauron', 'gollum', 'aragorn']"
Random_vs_Random,1955,2954,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Rohan,23,4,4,False,normal,"{'nazgul': 1, 'wormtongue': 1, 'galadriel': 1, 'boromir': 1, 'balrog': 1, 'frodo': 1, 'saruman': 1}","['galadriel', 'nazgul']","['boromir', 'wormtongue', 'frodo', 'saruman', 'gollum', 'balrog']"
Random_vs_Random,1956,2955,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Mordor,20,2,3,False,normal,"{'gollum': 1, 'boromir': 1, 'legolas': 1, 'nazgul': 1, 'balrog': 1, 'wormtongue': 1, 'saruman': 1, 'sauron': 1}","['boromir', 'wormtongue', 'legolas', 'balrog']","['nazgul', 'sauron', 'gollum', 'saruman']"
Random_vs_Random,1957,2956,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,17,6,0,False,normal,"{'saruman': 1, 'gandalf': 1, 'legolas': 1, 'gollum': 1}","['sauron', 'saruman', 'frodo', 'gollum', 'aragorn']","['galadriel', 'gandalf', 'legolas']"
Random_vs_Random,1958,2957,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Shire,15,2,6,False,normal,"{'nazgul': 1, 'aragorn': 1, 'legolas': 1, 'boromir': 1, 'gollum': 1}","['saruman', 'nazgul', 'boromir', 'wormtongue']","['legolas', 'sauron', 'gollum', 'aragorn']"
Random_vs_Random,1959,2958,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Rohan,14,1,6,False,normal,"{'balrog': 1, 'gandalf': 1, 'saruman': 1, 'frodo': 1, 'gollum': 1, 'galadriel': 1}","['boromir', 'aragorn', 'gandalf', 'gollum', 'frodo', 'saruman']","['galadriel', 'balrog']"
Random_vs_Random,1960,2959,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Gondor,22,1,2,False,normal,"{'balrog': 1, 'gollum': 1, 'gandalf': 1, 'nazgul': 1, 'legolas': 1, 'galadriel': 1, 'saruman': 1}","['galadriel', 'gandalf', 'legolas', 'nazgul']","['saruman', 'gollum', 'aragorn', 'balrog']"
Random_vs_Random,1961,2960,Random,Random,Random,Random,Random,Random,P1,Random,Random,P2,Mordor,19,2,4,False,normal,"{'boromir': 1, 'gollum': 1, 'galadriel': 1, 'legolas': 1, 'sauron': 1, 'frodo': 1, 'nazgul': 1, 'aragorn': 1}","['boromir', 'sauron', 'aragorn', 'nazgul', 'gollum']","['galadriel', 'frodo', 'legolas']"
Random_vs_Random,1962,2961,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Rohan,16,2,0,False,normal,"{'legolas': 1, 'boromir': 1, 'nazgul': 1, 'wormtongue': 1, 'gandalf': 1, 'aragorn': 1, 'galadriel': 1, 'sauron': 1}","['sauron', 'nazgul', 'legolas', 'boromir', 'gandalf']","['aragorn', 'galadriel', 'wormtongue']"
Random_vs_Random,1963,2962,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Rohan,20,3,2,False,normal,"{'balrog': 1, 'nazgul': 1, 'frodo': 1, 'sauron': 1, 'gandalf': 1, 'legolas': 1, 'saruman': 1, 'aragorn': 1}","['sauron', 'nazgul', 'balrog']","['aragorn', 'legolas', 'frodo', 'gandalf', 'saruman']"
Random_vs_Random,1964,2963,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,20,5,0,False,normal,"{'gandalf': 1, 'legolas': 1, 'balrog': 1, 'boromir': 1, 'nazgul': 1, 'gollum': 1}","['legolas', 'balrog', 'galadriel', 'aragorn']","['gollum', 'boromir', 'nazgul', 'gandalf']"
Random_vs_Random,1965,2964,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,21,3,3,False,normal,"{'saruman': 1, 'nazgul': 1, 'aragorn': 1, 'wormtongue': 1, 'galadriel': 1, 'boromir': 1, 'legolas': 1, 'frodo': 1}","['saruman', 'nazgul', 'frodo']","['aragorn', 'boromir', 'wormtongue', 'galadriel', 'legolas']"
Random_vs_Random,1966,2965,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Gondor,12,6,1,False,normal,"{'sauron': 1, 'boromir': 1, 'saruman': 1}","['aragorn', 'sauron', 'wormtongue', 'balrog']","['frodo', 'saruman', 'legolas', 'boromir']"
Random_vs_Random,1967,2966,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Gondor,11,6,0,False,normal,"{'gandalf': 1, 'nazgul': 1, 'frodo': 1}","['aragorn', 'balrog', 'sauron', 'gandalf']","['nazgul', 'frodo', 'boromir', 'galadriel']"
Random_vs_Random,1968,2967,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,20,4,1,False,normal,"{'sauron': 1, 'legolas': 1, 'aragorn': 1, 'gandalf': 1, 'balrog': 1, 'saruman': 1, 'gollum': 1, 'galadriel': 1}","['balrog', 'galadriel']","['sauron', 'aragorn', 'gollum', 'gandalf', 'legolas', 'saruman']"
Random_vs_Random,1969,2968,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Gondor,16,6,0,False,normal,"{'wormtongue': 1, 'nazgul': 1, 'balrog': 1, 'aragorn': 1, 'boromir': 1}","['balrog', 'sauron']","['wormtongue', 'aragorn', 'boromir', 'galadriel', 'gandalf', 'nazgul']"
Random_vs_Random,1970,2969,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,22,3,4,False,normal,"{'boromir': 1, 'gandalf': 1, 'nazgul': 1, 'balrog': 1, 'sauron': 1, 'legolas': 1, 'gollum': 1}","['gandalf', 'sauron']","['boromir', 'balrog', 'nazgul', 'legolas', 'galadriel', 'gollum']"
Random_vs_Random,1971,2970,Random,Random,Random,Random,Random,Random,P2,Random,Random,P2,Rohan,21,4,1,False,normal,"{'gandalf': 1, 'galadriel': 1, 'saruman': 1, 'frodo': 1, 'legolas': 1, 'boromir': 1, 'balrog': 1, 'aragorn': 1}","['frodo', 'galadriel', 'gandalf', 'legolas', 'saruman']","['aragorn', 'boromir', 'balrog']"
Random_vs_Random,1972,2971,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,22,3,5,False,normal,"{'legolas': 1, 'boromir': 1, 'nazgul': 1, 'galadriel': 1, 'wormtongue': 1, 'gollum': 1, 'saruman': 1}","['gollum', 'legolas', 'galadriel', 'wormtongue']","['aragorn', 'saruman', 'nazgul', 'boromir']"
Random_vs_Random,1973,2972,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,13,0,6,False,normal,"{'legolas': 1, 'gandalf': 1, 'frodo': 1, 'sauron': 1, 'nazgul': 1}","['balrog', 'nazgul', 'gandalf', 'frodo', 'legolas', 'sauron']","['saruman', 'gollum']"
Random_vs_Random,1974,2973,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Shire,20,3,3,False,normal,"{'saruman': 1, 'legolas': 1, 'galadriel': 1, 'nazgul': 1, 'sauron': 1, 'gollum': 1}","['saruman', 'legolas', 'aragorn']","['gollum', 'sauron', 'frodo', 'nazgul', 'galadriel']"
Random_vs_Random,1975,2974,Random,Random,Random,Random,Random,Random,P2,Random,Random,P1,Mordor,17,6,1,False,normal,"{'nazgul': 1, 'aragorn': 1, 'balrog': 1, 'boromir': 1, 'legolas': 1, 'wormtongue': 1}","['wormtongue', 'saruman', 'balrog', 'legolas', 'sauron']","['aragorn', 'boromir', 'nazgul']"
Random_vs_Random,1976,2975,Random,Random,Random,Random,Random,Random,P1,Random,Random,P1,Gondor,24,3,4,False,normal,"{'gollum': 1, 'nazgul': 1, 'balrog': 1, 'boromir': 1, 'legolas': 1, 'wormtongue': 1, 'frodo': 1, 'aragorn': 1}","['gollum', 'nazgul', 'frodo', 'aragorn', 'wormtongue', 'legolas', 'boromir']",['balrog']
